Year,LocationDesc,LocationAbbr,Category,Indicator,Datasource,DataValueUnit,DataValueType,DataValue,DataValueFootnoteSymbol,DataValueFootnote,IndicatorID,LocationID,IndicatorSortOrder,LocationSortOrder,Geolocation,DataValueAlt
2004,Hawaii,HI,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,8.4,e,"Population served by community water systems (CWS) exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use caution in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used.",WFRS_State_1,15,20,12,"(21.304850435000446, -157.85774940299973)",8.4
2004,Idaho,ID,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,28.8,,,WFRS_State_1,16,20,13,"(43.682630005000476, -114.3637300419997)",28.8
2004,Illinois,IL,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,99.1,,,WFRS_State_1,17,20,14,"(40.48501028300046, -88.99771017799969)",99.1
2004,Indiana,IN,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,95.7,,,WFRS_State_1,18,20,15,"(39.766910452000445, -86.14996019399968)",95.7
2004,Iowa,IA,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,92.8,,,WFRS_State_1,19,20,16,"(42.46940091300047, -93.81649055599968)",92.8
2004,Kansas,KS,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,65.1,,,WFRS_State_1,20,20,17,"(38.34774030000045, -98.20078122699965)",65.1
2004,Kentucky,KY,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,99.8,,,WFRS_State_1,21,20,18,"(37.645970271000465, -84.77497104799966)",99.8
2004,Louisiana,LA,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,42.0,e,"Population served by community water systems (CWS) exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use caution in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used.",WFRS_State_1,22,20,19,"(31.31266064400046, -92.44568007099969)",42
2004,Maine,ME,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,79.6,,,WFRS_State_1,23,20,20,"(45.254228894000505, -68.98503133599962)",79.6
2004,Maryland,MD,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,93.8,,,WFRS_State_1,24,20,21,"(39.29058096400047, -76.60926011099963)",93.8
2004,Massachusetts,MA,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,56.7,e,"Population served by community water systems (CWS) exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use caution in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used.",WFRS_State_1,25,20,22,"(42.27687047000046, -72.08269067499964)",56.7
2004,Michigan,MI,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,90.8,,,WFRS_State_1,26,20,23,"(44.6613195430005, -84.71439026999968)",90.8
2004,Minnesota,MN,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,98.7,,,WFRS_State_1,27,20,24,"(46.35564873600049, -94.79420050299967)",98.7
2004,Mississippi,MS,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,50.5,e,"Population served by community water systems (CWS) exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use caution in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used.",WFRS_State_1,28,20,25,"(32.745510099000455, -89.53803082499968)",50.5
2004,Montana,MT,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,29.4,,,WFRS_State_1,30,20,27,"(47.06652897200047, -109.42442064499971)",29.4
2004,Nebraska,NE,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,69.8,,,WFRS_State_1,31,20,28,"(41.6410409880005, -99.36572062299967)",69.8
2004,Nevada,NV,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,68.2,,,WFRS_State_1,32,20,29,"(39.493240390000494, -117.07184056399967)",68.2
2004,New Hampshire,NH,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,42.6,,,WFRS_State_1,33,20,30,"(43.65595011300047, -71.50036091999965)",42.6
2004,New Jersey,NJ,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,21.6,,,WFRS_State_1,34,20,31,"(40.13057004800049, -74.27369128799967)",21.6
2004,New Mexico,NM,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,77.0,,,WFRS_State_1,35,20,32,"(34.52088095200048, -106.24058098499967)",77
2004,New York,NY,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,72.9,,,WFRS_State_1,36,20,33,"(42.82700103200045, -75.54397042699964)",72.9
2004,North Carolina,NC,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,87.6,,,WFRS_State_1,37,20,34,"(35.466220975000454, -79.15925046299964)",87.6
2004,North Dakota,ND,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,95.8,,,WFRS_State_1,38,20,35,"(47.47531977900047, -100.11842104899966)",95.8
2004,Ohio,OH,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,88.6,,,WFRS_State_1,39,20,36,"(40.06021014100048, -82.40426005599966)",88.6
2004,Oklahoma,OK,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,73.5,,,WFRS_State_1,40,20,37,"(35.47203135600046, -97.52107021399968)",73.5
2004,Oregon,OR,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,18.8,,,WFRS_State_1,41,20,38,"(44.56744942400047, -120.15503132599969)",18.8
2004,Pennsylvania,PA,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,54.0,,,WFRS_State_1,42,20,39,"(40.79373015200048, -77.86070029399963)",54
2004,Rhode Island,RI,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,84.6,,,WFRS_State_1,44,20,40,"(41.70828019300046, -71.52247031399963)",84.6
2004,South Carolina,SC,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,94.4,,,WFRS_State_1,45,20,41,"(33.998821303000454, -81.04537120699968)",94.4
2004,South Dakota,SD,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,95.0,,,WFRS_State_1,46,20,42,"(44.353130053000484, -100.3735306369997)",95
2004,Tennessee,TN,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,95.2,,,WFRS_State_1,47,20,43,"(35.68094058000048, -85.77449091399967)",95.2
2004,Texas,TX,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,76.5,,,WFRS_State_1,48,20,44,"(31.827240407000488, -99.42677020599967)",76.5
2004,Utah,UT,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,55.0,,,WFRS_State_1,49,20,45,"(39.360700171000474, -111.58713063499971)",55
2004,Vermont,VT,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,58.7,,,WFRS_State_1,50,20,46,"(43.62538123900049, -72.51764079099962)",58.7
2004,Virginia,VA,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,95.0,,,WFRS_State_1,51,20,47,"(37.54268067400045, -78.45789046299967)",95
2004,Washington,WA,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,62.9,,,WFRS_State_1,53,20,48,"(47.52227862900048, -120.47001078999972)",62.9
2004,West Virginia,WV,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,91.7,,,WFRS_State_1,54,20,49,"(38.66551020200046, -80.71264013499967)",91.7
2004,Wisconsin,WI,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,89.7,,,WFRS_State_1,55,20,50,"(44.39319117400049, -89.81637074199966)",89.7
2004,Wyoming,WY,Water Fluoridation,Percent of population served by CWS that are receiving fluoridated water,WFRS,%,Percent,36.4,,,WFRS_State_1,56,20,51,"(43.23554134300048, -108.10983035299967)",36.4
2004,United States,US,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,180632481.0,,,WFRS_State_2,US,21,0,,180632481
2004,Alabama,AL,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,3972563.0,e,"Population served by community water systems (CWS) exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use caution in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used.",WFRS_State_2,1,21,1,"(32.84057112200048, -86.63186076199969)",3972563
2004,Alaska,AK,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,307205.0,,,WFRS_State_2,2,21,2,"(64.84507995700051, -147.72205903599973)",307205
2004,Arizona,AZ,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,2890016.0,,,WFRS_State_2,4,21,3,"(34.865970280000454, -111.76381127699972)",2890016
2004,Arkansas,AR,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,1661599.0,,,WFRS_State_2,5,21,4,"(34.74865012400045, -92.27449074299966)",1661599
2004,California,CA,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,9241220.0,"e,f","e: Population served by community water systems (CWS) exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use caution in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. f: Complete data were not available from WFRS; state provided additional information.",WFRS_State_2,6,21,5,"(37.63864012300047, -120.99999953799971)",9241220
